,Topt,Topt_std,Length,Tm,Tm_std,T90,dCpt,dCpt_std,topt_source,TmTag
P76658,309.86322591792305,10,477,319.44199609068875,4.07,,-2177.816021787638,1000,predicted,Exp
P77455,311.13917663761015,10,681,348.32264537091305,7.588735,,-4546.013659866678,1000,predicted,Mean
P09546,305.5375826196729,10,1320,327.458517069504,4.07,,-4866.0501894333975,1000,experimental,Exp
P00904,311.30072152921525,10,531,328.37125778943476,7.588735,,-5124.608649252563,1000,predicted,Mean
P15639,313.60536527298837,10,529,319.3780635554806,4.07,325.15,-5789.284305630246,1000,predicted,Exp
P0AG40,310.8644385364769,10,313,328.1069893248502,4.07,,-3579.652160430363,1000,predicted,Exp
P28629,315.3677267067522,10,755,334.54880862358954,7.588735,,-4586.61551300907,1000,experimental,Mean
P0ABU7,322.1257590525502,10,244,335.45465095947594,4.07,,-2412.9208303298096,1000,BullShit,Exp
P0ABV2,318.2613299783708,10,141,325.780889609224,4.07,,-3696.4664811775956,1000,BullShit,Exp
P21170,314.8912983797785,10,658,321.6105268576393,4.07,328.55,-4131.725788082177,1000,predicted,Exp
P0ABD8,317.1367919826659,10,156,356.6221556512583,7.588735,,-4378.647385510376,1000,predicted,Mean
P24182,313.776253181422,10,449,319.05384771,4.07,319.55,-3496.771479758116,1000,predicted,Exp
P20099,310.09649212104836,10,777,319.09801961,4.07,324.55,-4932.7293382607495,1000,predicted,Exp
P12996,314.30579519846793,10,346,319.67221702,4.07,321.05,-3783.977829426785,1000,predicted,Exp
P05637,315.83036217313855,10,280,331.4467028949138,4.07,,-3534.237379523893,1000,predicted,Exp
P0AD99,317.49219488077756,10,439,339.55271143276605,7.588735,,-4095.5829173719167,1000,BullShit,Mean
P0AB80,310.62201643808487,10,309,323.37796928048056,4.07,323.68333333,-1843.2954688868417,1000,predicted,Exp
P0ABN5,322.19772370210046,10,433,342.8490095654189,4.07,,-3730.0381162737613,1000,BullShit,Exp
P0AFR2,315.2986198593824,10,559,331.7339623472562,4.07,,-3402.0834830129297,1000,BullShit,Exp
P06282,314.2918346348472,10,251,335.8695479368062,4.07,,-4165.154098679252,1000,predicted,Exp
P0ABF8,312.78217415823,10,182,327.6969626769624,4.07,,-3907.15700747719,1000,predicted,Exp
P23830,313.002031463916,10,451,325.26845951287305,4.07,,-4075.556883470002,1000,experimental,Exp
P77788,318.266003783507,10,135,354.29978071114135,7.588735,,-4567.033301453099,1000,predicted,Mean
P0A7E5,312.98455929526096,10,545,323.30392485728476,4.07,322.95,-2287.657811552743,1000,experimental,Exp
P0AAE8,319.06790072802363,10,444,319.97736898009055,7.588735,,-3113.402932075046,1000,BullShit,Mean
P37306,313.15524902693573,10,297,334.1376628991884,7.588735,,-4675.067091258912,1000,predicted,Mean
P77624,316.14746714229153,10,316,319.5567570872183,7.588735,,-4275.223526566106,1000,BullShit,Mean
Q46807,316.9115129179704,10,310,348.3053460354242,7.588735,,-4659.716313432866,1000,BullShit,Mean
P00968,314.52226220607247,10,1073,331.8584520919524,4.07,332.09,-3494.9072250990916,1000,predicted,Exp
P0A6F1,311.812734980189,10,382,327.57460885989093,4.07,331.47,-4669.511787225857,1000,predicted,Exp
P0ABE9,312.4183753600659,10,219,324.21594999275925,7.588735,,-4573.3588206806635,1000,predicted,Mean
P61517,312.3726398042167,10,220,326.434772881766,4.07,331.75,-2952.529402998647,1000,predicted,Exp
P0A6H8,319.1447856526708,10,486,331.83367690827697,4.07,,-3808.2643127790475,1000,BullShit,Exp
P0AA84,316.85435523449235,10,413,356.3539062243035,7.588735,,-3991.479954705563,1000,BullShit,Mean
P31551,315.8378698578726,10,261,329.7447875569911,7.588735,,-6314.960151603331,1000,predicted,Mean
P21179,313.0619086467771,10,753,327.7134805438192,7.588735,,-4974.961448156053,1000,predicted,Mean
P13029,313.31335792653874,10,726,318.1513186461865,4.07,326.9,-2827.222362526517,1000,predicted,Exp
P75780,314.99250427499726,10,760,324.5187600406183,4.07,,-2312.0374043934953,1000,BullShit,Exp
P38054,316.929612406458,10,1047,330.1909301177352,7.588735,,-2295.8746001315967,1000,BullShit,Mean
P77211,315.1594338093017,10,457,346.6987878203394,7.588735,,-3726.4284669975173,1000,BullShit,Mean
P77214,317.37757249132795,10,110,323.6917702667132,4.07,335.55,-5208.443916330354,1000,BullShit,Exp
P77239,319.63248783080485,10,407,333.9801135339491,7.588735,,-4944.654629301583,1000,BullShit,Mean
P69380,316.7068451266804,10,300,321.3162134672111,7.588735,,-2701.8675126792723,1000,BullShit,Mean
P32705,315.8808574145503,10,549,321.6152996133731,7.588735,,-3941.994125037932,1000,BullShit,Mean
P76372,323.03994707860465,10,326,335.7071327161649,4.07,,-4374.991632763421,1000,BullShit,Exp
P77319,318.9222413546742,10,556,334.1347641242529,7.588735,,-3245.695793216092,1000,BullShit,Mean
P26602,315.80805238742334,10,165,323.99131962899924,7.588735,,-2061.9123175762743,1000,predicted,Mean
P12008,313.2928021161522,10,361,324.6433264860792,4.07,,-3834.6771723092525,1000,predicted,Exp
P69330,316.361604747648,10,98,319.19559945541585,7.588735,,-5057.989520051121,1000,BullShit,Mean
P75726,311.265368557173,10,510,328.80633031506255,7.588735,,-4636.927818547204,1000,predicted,Mean
P0A9I1,311.71265044398694,10,302,314.9026454399178,7.588735,,-3360.522527048505,1000,predicted,Mean
P0ABH7,314.8622174465439,10,427,335.35268894679916,4.07,334.15,-4542.80991639982,1000,predicted,Exp
P0AE74,318.7461376919197,10,487,338.24448602526337,7.588735,,-4420.578967488208,1000,BullShit,Mean
P0AE22,319.7200829324355,10,237,342.4663006731487,4.07,,-4249.241356710821,1000,experimental,Exp
P0ABQ0,310.9738146486239,10,406,319.1709647,4.07,320.55,-3593.6602304049575,1000,predicted,Exp
P71242,316.23489512968916,10,426,323.828562500773,7.588735,,-5798.697228113557,1000,BullShit,Mean
P17315,318.945350820925,10,663,328.7589387416495,7.588735,,-3357.7402812773544,1000,BullShit,Mean
P52095,315.9104533603221,10,713,338.45031990733565,4.07,345.75,-5482.405100425976,1000,predicted,Exp
P21169,317.4351625802034,10,711,330.61190157407094,4.07,,-4097.52994556918,1000,predicted,Exp
Q59385,312.0385466711993,10,834,324.22204047485377,4.07,330.95,-4104.1976286997915,1000,predicted,Exp
P0A9H5,316.8031435451625,10,196,323.3103620632855,4.07,,-4572.783364594907,1000,predicted,Exp
P31552,314.54267115890696,10,517,355.37715458389926,7.588735,,-4887.031657469096,1000,predicted,Mean
P00816,314.42081767427686,10,156,319.9840752857171,7.588735,,-4490.000413004661,1000,predicted,Mean
P17583,317.86999604742005,10,384,322.70072254645584,7.588735,,-3025.257064419269,1000,BullShit,Mean
P0A738,313.82077384818405,10,161,325.2886913573302,7.588735,,-1950.1634095005566,1000,predicted,Mean
P0A9H7,315.6990266206944,10,382,326.3349802343701,4.07,,-1988.5563490347186,1000,predicted,Exp
P06721,308.80449638611896,10,395,324.6311568694256,4.07,325.35,-3820.7593532286387,1000,predicted,Exp
P00935,309.8272270437431,10,386,318.2424840586257,4.07,325.01666667,-4790.238576395271,1000,predicted,Exp
Q46925,316.43284158367425,10,401,341.68103311357487,4.07,,-5498.967222939873,1000,predicted,Exp
P77444,312.6834735335164,10,406,331.006991979948,4.07,,-5084.250064027854,1000,predicted,Exp
P0A6B7,313.13659010708045,10,404,319.82101647422667,4.07,323.95,-5217.861799230881,1000,predicted,Exp
P76194,320.09140109724217,10,138,329.8482955472156,7.588735,,-5217.633702729551,1000,BullShit,Mean
P0ABK5,315.0406831847698,10,323,337.57667046551137,4.07,,-3207.337863482458,1000,predicted,Exp
P16703,316.02334523620266,10,303,332.68677250798777,4.07,,-3941.24552287473,1000,predicted,Exp
P21888,313.52916080954395,10,461,325.6269678049043,4.07,332.75,-4843.370966205147,1000,predicted,Exp
P38101,316.42514986196375,10,195,342.0997547219031,7.588735,,-4397.679500563909,1000,BullShit,Mean
P0ABF6,315.6211246877942,10,294,327.7871371463432,4.07,330.55,-2110.021778106372,1000,predicted,Exp
P0A6I0,312.42235002880466,10,227,329.93366941020616,4.07,,-3807.775281665584,1000,predicted,Exp
P0ABJ9,320.36274697903923,10,522,356.49179919077494,4.07,,-5106.543015545774,1000,predicted,Exp
P0ABK2,314.37517654130863,10,379,318.87200978,4.07,322.95,-5979.243808644733,1000,predicted,Exp
P26458,314.7603156780924,10,378,337.8481060150147,7.588735,,-4600.4009409541795,1000,predicted,Mean
P26459,313.3416363553042,10,514,326.4410126516162,7.588735,,-4681.281373950661,1000,predicted,Mean
P0ABI8,312.020479081378,10,663,318.4746083564044,4.07,322.15,-4255.90834643785,1000,predicted,Exp
P0ABJ1,315.9588426197608,10,315,341.243688434242,4.07,,-3247.077795425263,1000,predicted,Exp
P0ABJ3,318.5056907054907,10,204,340.1197181147022,7.588735,,-4409.033377117125,1000,BullShit,Mean
P0ABJ6,317.7956846999034,10,109,348.58356269077706,7.588735,,-3350.195069310921,1000,BullShit,Mean
P33931,317.14746511661235,10,207,330.8552001473606,7.588735,,-5271.281222847274,1000,predicted,Mean
P0ABK9,317.02680512633566,10,478,334.1672736875826,4.07,,-2613.0968044622514,1000,BullShit,Exp
P69490,315.96998048700357,10,159,327.4995548590685,4.07,,-3452.320515508738,1000,BullShit,Exp
P0ABL5,315.1853801300468,10,200,328.1804365237848,7.588735,,-4920.48702110212,1000,BullShit,Mean
P0ABL1,316.5132884015984,10,188,332.85005385413666,7.588735,,-2948.893076584066,1000,BullShit,Mean
P33226,316.16409560167807,10,390,323.09033887449993,7.588735,,-4398.520617258436,1000,BullShit,Mean
P52005,317.1289245070982,10,366,328.8747043796042,7.588735,,-4622.662414282711,1000,BullShit,Mean
P26612,318.32697606687896,10,495,328.2271499327925,4.07,328.95,-4794.870821003268,1000,predicted,Exp
P62601,316.37127586789006,10,549,320.63179243858303,7.588735,,-2143.0984250221113,1000,predicted,Mean
P25524,317.802089239834,10,427,344.6694654985709,4.07,,-4314.67883574532,1000,predicted,Exp
P0AA82,316.74648606262076,10,419,328.4341698596465,7.588735,,-3357.5598687478096,1000,BullShit,Mean
P68767,316.7378065405899,10,503,348.8212781357109,4.07,,-2943.2052090268257,1000,predicted,Exp
P15288,314.69143693235833,10,485,333.8284726138289,4.07,339.68333333,-4971.599101588359,1000,predicted,Exp
P0A9T0,311.78424005091614,10,410,328.75346762785944,4.07,330.45,-4359.063349548191,1000,predicted,Exp
P0A6J8,311.33341527164265,10,364,319.3183098934997,4.07,322.65,-2732.4213062607987,1000,predicted,Exp
P07862,312.92919796140274,10,306,332.7219414679636,4.07,333.85,-2065.221872334583,1000,predicted,Exp
P08506,312.49290902058004,10,400,321.6713691873063,4.07,325.15,-3305.073485476114,1000,predicted,Exp
P0AEB2,313.3127549275444,10,403,324.50785040094587,4.07,,-4206.746464325419,1000,predicted,Exp
P24228,314.06180434202105,10,477,322.388913720581,4.07,,-2999.936778189852,1000,experimental,Exp
P33013,312.00626197869065,10,388,323.6189887417055,7.588735,,-4640.607929037983,1000,predicted,Mean
P77790,316.2083704593347,10,193,327.5171112889716,7.588735,,-4140.667584061353,1000,predicted,Mean
P0AFI5,318.41137999978923,10,310,322.8286214204436,4.07,,-5501.553016809824,1000,BullShit,Exp
P32721,310.92009815485795,10,510,323.6056506350399,7.588735,,-4284.154836972008,1000,predicted,Mean
P32718,314.07327365710637,10,309,320.80306165788846,7.588735,,-3756.723178742657,1000,predicted,Mean
P32720,316.4844543124879,10,326,351.59543551375197,7.588735,,-4960.074320081231,1000,BullShit,Mean
P39265,319.2632512128958,10,311,331.8369781946813,4.07,,-2099.0575265080415,1000,BullShit,Exp
P32719,316.28955962917956,10,231,345.956961383098,7.588735,,-4984.097687674928,1000,BullShit,Mean
P0A6J5,317.355280265596,10,432,326.7047317397365,4.07,,-4342.193952194521,1000,BullShit,Exp
P76316,317.3773115351841,10,328,356.66213890998364,4.07,,-2067.738328058449,1000,predicted,Exp
P0A9B6,311.67573075302494,10,339,328.8275600197728,4.07,,-4402.0292912768955,1000,predicted,Exp
Q6BF17,316.04921977341905,10,382,333.8153247306477,7.588735,,-5216.559555960299,1000,predicted,Mean
P0AA76,319.22177137073453,10,430,327.6466675719473,7.588735,,-3367.8786724912543,1000,BullShit,Mean
P0AEE5,313.277258824787,10,332,324.1065404749785,4.07,325.41666667,-4554.161194727533,1000,BullShit,Exp
P63228,314.1559038632694,10,191,326.8718575369409,4.07,,-4388.306873387879,1000,predicted,Exp
P52643,315.18578234334944,10,329,333.651493829175,4.07,339.15,-3075.3533870200654,1000,predicted,Exp
P76251,313.8350133160111,10,361,325.2907571034172,4.07,,-5482.078343927269,1000,experimental,Exp
P39160,313.8969066205289,10,486,333.65507099516753,4.07,,-4487.6855223361235,1000,predicted,Exp
P31547,317.481510627809,10,217,330.3068913720444,4.07,,-4302.606051172474,1000,BullShit,Exp
P28635,325.57443572632417,10,271,346.21730488587957,4.07,,-3124.3219008324386,1000,BullShit,Exp
P04982,321.4622806074058,10,139,343.4847804771086,4.07,,-5704.70789598649,1000,predicted,Exp
P00926,313.2202873986384,10,442,327.3335614077191,4.07,,-4742.148768147552,1000,predicted,Exp
P0AAE0,316.33351828658977,10,470,327.4565321447383,4.07,,-5332.01005575113,1000,BullShit,Exp
P0AB74,314.01322738658604,10,286,319.48307536353747,7.588735,,-3656.0926190632467,1000,predicted,Mean
P0C8J6,311.94588242463556,10,284,324.1331886799983,4.07,326.35,-3560.5624242259414,1000,predicted,Exp
P0C8J8,314.53269575007266,10,420,321.2878082569977,4.07,324.05,-3952.4245982371685,1000,BullShit,Exp
P0C8K0,317.21841804733816,10,426,347.2992268164603,7.588735,,-3956.2698026585654,1000,BullShit,Mean
P37387,317.1408746286823,10,330,331.06335755750627,4.07,,-2828.827236307465,1000,BullShit,Exp
P0AGF4,317.65855193939086,10,491,324.94047997217547,7.588735,,-2375.940865346634,1000,BullShit,Mean
P15042,311.0208896074014,10,671,319.33328092,4.07,320.15,-4991.000976149234,1000,predicted,Exp
P0ACB2,315.8988163715016,10,324,336.4459434125355,4.07,339.0,-4816.746764950707,1000,predicted,Exp
P15723,312.7454409946619,10,505,320.68081451496306,4.07,322.55,-5418.040350655012,1000,predicted,Exp
P0A6L0,310.8076783805349,10,259,319.95036216,4.07,320.95,-3639.3793457093593,1000,predicted,Exp
P06968,316.6427964992637,10,152,338.70376849426924,4.07,344.15,-3426.984000678758,1000,predicted,Exp
P0A6I9,316.8399684273333,10,206,325.27319229616324,4.07,,-2119.181666460893,1000,predicted,Exp
P0ABN1,314.94518535632193,10,122,325.9333543813428,4.07,,-4501.2080717846875,1000,predicted,Exp
P00861,309.98036857003785,10,420,319.11716502,4.07,320.95,-3913.67047496213,1000,predicted,Exp
P0A6K1,313.6960681118624,10,274,329.3770661850879,4.07,325.55,-4219.016633690552,1000,predicted,Exp
P66899,314.44977606354627,10,398,325.1192703698409,7.588735,,-3439.4648599486222,1000,predicted,Mean
P0ABQ4,314.7310737629867,10,159,325.26255163851164,4.07,,-5234.452711540458,1000,predicted,Exp
P08192,312.3109609563847,10,422,322.49270535381066,4.07,326.15,-4824.1742904596285,1000,predicted,Exp
P0A9P0,318.74076367864114,10,474,331.53691199215785,4.07,,-4479.433551177836,1000,predicted,Exp
P06959,319.43068256098246,10,630,336.388110444407,4.07,333.4,-3594.7339556874267,1000,predicted,Exp
P0AFG6,314.2835311459932,10,405,322.4755685822646,4.07,,-4530.436842648675,1000,predicted,Exp
P0AFS3,312.7574470639819,10,240,337.4630942322916,4.07,,-4446.04500025338,1000,predicted,Exp
P0AC16,317.46948843056066,10,122,329.02759000743305,4.07,330.75,-3871.0442162288537,1000,predicted,Exp
P0AC19,330.45566025805147,10,120,352.02025184418693,4.07,,-1765.2227598205327,1000,experimental,Exp
P0AFC0,314.4320541814433,10,150,341.6549948552612,7.588735,,-3845.4453673848784,1000,predicted,Mean
P05020,312.72215709522663,10,348,319.32626530417656,4.07,342.75,-4966.448433248229,1000,predicted,Exp
P0A7E1,314.66237358538046,10,336,335.10704201104534,4.07,,-4828.90820896657,1000,predicted,Exp
P0AC13,315.73389772668605,10,282,327.0997800822713,4.07,,-3236.2788080732416,1000,experimental,Exp
P05791,313.50362669991836,10,616,329.12818843845037,4.07,332.55,-4866.644251584178,1000,predicted,Exp
P18775,317.5347421381075,10,814,338.5210202621225,4.07,,-4706.76037449407,1000,predicted,Exp
P36837,316.4041998685581,10,489,329.3615239539394,7.588735,,-5271.913611091455,1000,BullShit,Mean
P39276,312.72327842231226,10,485,337.15688683941573,7.588735,,-3622.0095285980133,1000,predicted,Mean
P77304,317.9615078081121,10,500,335.3886623305483,4.07,,-3102.583479741313,1000,predicted,Exp
P75742,313.6840017356439,10,493,323.78344855064654,7.588735,,-4614.302127983852,1000,BullShit,Mean
P0AAG0,315.6759035395788,10,327,329.73637719422726,4.07,,-4822.857729046065,1000,BullShit,Exp
P37313,316.1611686554363,10,334,336.86087945681476,4.07,,-3134.4598171264765,1000,BullShit,Exp
P0AEF8,317.64914549554095,10,339,322.9911617670644,7.588735,,-5376.563324975477,1000,BullShit,Mean
P0AEG1,318.48697709070007,10,300,329.3961213685657,7.588735,,-5483.885680733938,1000,BullShit,Mean
P23847,323.1670291670901,10,535,339.29661114507735,4.07,344.08333333,-3155.4933537594075,1000,BullShit,Exp
P0A6M2,317.2689315937881,10,176,321.96770772811846,4.07,,-3091.48348691317,1000,BullShit,Exp
P60472,314.8688232962193,10,253,330.113129132129,4.07,,-3071.8061549001495,1000,experimental,Exp
P0A769,315.43634218730745,10,412,336.4028755288975,7.588735,,-3610.8073700104787,1000,BullShit,Mean
P0AG00,320.1533783137327,10,348,330.6156704766424,4.07,,-3467.548103533117,1000,BullShit,Exp
P0C960,317.1497400412393,10,203,322.6781025393559,4.07,,-2764.200869525639,1000,BullShit,Exp
P0A6P9,314.6347160946452,10,432,320.72826361276566,4.07,328.15,-1834.8665524276703,1000,predicted,Exp
P0AEK4,301.8575854849947,10,262,318.46869324,4.07,319.95,-3459.7333486030625,1000,experimental,Exp
P24077,316.49680605070057,10,416,327.3307142387687,7.588735,,-3394.272208393411,1000,BullShit,Mean
P0ADI4,307.2999877804213,10,285,328.41338039546696,4.07,,-4362.511443176021,1000,predicted,Exp
P10378,307.4162079245251,10,536,324.50362243906466,4.07,,-5015.9932281996735,1000,predicted,Exp
P11454,303.7399633322818,10,1293,319.42220255909115,4.07,321.25,-3228.1544025187604,1000,experimental,Exp
P19925,313.97234317845755,10,206,338.7347648877982,7.588735,,-3474.3995859906963,1000,predicted,Mean
P05459,309.7721316302267,10,378,321.7367666786175,4.07,325.55,-5540.34883895262,1000,predicted,Exp
P0AEJ6,313.04023742128766,10,453,328.57439138959745,4.07,,-5734.850788350739,1000,predicted,Exp
P19636,313.4368143517849,10,295,325.98852118880603,4.07,,-4335.113472032604,1000,predicted,Exp
P0AFL6,312.4517905282939,10,513,326.18997109724074,4.07,,-5999.899078366913,1000,predicted,Exp
P75893,316.1454255909002,10,164,325.2977415497848,7.588735,,-3391.4216027801594,1000,predicted,Mean
P80644,314.3315592364936,10,191,319.73456413180213,7.588735,,-3311.2960951403875,1000,predicted,Mean
P22939,313.6215673136047,10,299,320.09806134956096,4.07,,-4674.269295747752,1000,predicted,Exp
P21177,310.9771392295803,10,729,319.2296741236198,4.07,323.95,-2867.8344514906994,1000,predicted,Exp
P77399,312.39047606377466,10,714,339.6211180116226,7.588735,,-4516.466874292349,1000,predicted,Mean
P33650,315.02044522758405,10,773,333.1018338260149,4.07,,-4504.501029914545,1000,BullShit,Exp
P15031,317.66715121088,10,255,326.7554109920141,4.07,,-4252.2338726282005,1000,BullShit,Exp
P13036,320.3390125129804,10,774,336.89492630188533,4.07,,-3117.2805400871434,1000,BullShit,Exp
P15029,318.08493883260235,10,318,329.9511778211628,7.588735,,-6052.004123151236,1000,BullShit,Mean
P15030,317.81952195656385,10,332,322.965144393008,7.588735,,-3996.1232756362942,1000,BullShit,Mean
P15028,319.5418426646642,10,300,344.0951884286206,4.07,,-3647.496537662942,1000,BullShit,Exp
P77522,316.56791336078174,10,495,327.4990784254164,4.07,,-3851.6832247668644,1000,BullShit,Exp
P77689,317.9976434084169,10,423,330.2030865156271,4.07,,-2860.541343642197,1000,BullShit,Exp
P0AAL3,315.5374752775417,10,231,318.3637917566872,7.588735,,-2369.8304089258795,1000,BullShit,Mean
P33934,318.83289038186933,10,287,339.48183568149955,7.588735,,-2317.9532102390804,1000,BullShit,Mean
P23876,315.75810277695416,10,334,317.3283700982671,7.588735,,-4303.939464394033,1000,BullShit,Mean
P23877,318.41536014681094,10,330,322.01699236969523,7.588735,,-4176.009513274606,1000,BullShit,Mean
P23878,317.2460631496343,10,271,348.1121443936611,7.588735,,-3887.882823262335,1000,BullShit,Mean
P0AEL6,316.03390103242884,10,318,323.8086495967457,4.07,,-3519.7832499644624,1000,BullShit,Exp
P39405,317.63573361748377,10,262,320.9795187180263,7.588735,,-2321.5767218462606,1000,BullShit,Mean
P06971,320.85233639576074,10,747,342.1695296806678,4.07,,-2849.201059695233,1000,BullShit,Exp
P05825,318.1428493172759,10,746,333.4610843143277,7.588735,,-4081.4829817021073,1000,BullShit,Mean
P23871,311.8603879457615,10,320,327.97047495747694,4.07,,-2714.815888602778,1000,predicted,Exp
P16869,316.1030848495854,10,729,331.7641132849885,7.588735,,-4311.111821131377,1000,BullShit,Mean
P0AG03,312.95955006030795,10,189,332.9680992486273,4.07,,-3596.2262815878216,1000,predicted,Exp
P61949,312.20874490747,10,176,319.68691621466184,4.07,329.55,-4949.870769193807,1000,BullShit,Exp
P0ABY4,320.3652618344225,10,173,331.6645334793286,4.07,,-2641.146641714781,1000,BullShit,Exp
P28861,314.412734185002,10,248,333.59596845455025,4.07,,-5298.0641616412395,1000,predicted,Exp
P24232,313.864094418092,10,396,330.7860191718638,4.07,,-5756.9496272275255,1000,predicted,Exp
P09373,315.8879908587343,10,760,325.4855695712357,4.07,327.31,-3330.8320228445464,1000,predicted,Exp
P0AC23,323.0434940194423,10,285,337.71031309447915,4.07,,-4271.808875345816,1000,BullShit,Exp
P77733,317.66545742648714,10,282,336.42011174501704,7.588735,,-4059.0710468302314,1000,BullShit,Mean
P07658,315.059921211029,10,715,327.45549412652,7.588735,,-3780.6709834278995,1000,predicted,Mean
P0AEL0,322.01064096077914,10,211,335.3072566296496,4.07,,-4684.933920673833,1000,BullShit,Exp
P0AAJ3,324.3758856804594,10,294,354.62180352164216,4.07,,-1820.823441040664,1000,BullShit,Exp
P0AEK7,316.8909387216371,10,217,335.15664392564855,7.588735,,-4118.587494224083,1000,BullShit,Mean
P24183,321.67704665213546,10,1015,347.21981400801207,4.07,,-3005.712069494116,1000,predicted,Exp
P0AAJ5,330.31479178153717,10,300,357.7905223693938,4.07,,-4347.876386750918,1000,BullShit,Exp
P32176,322.3995451598263,10,1016,357.0715435797428,4.07,,-5818.673018722553,1000,predicted,Exp
P0AAK1,317.30651634580187,10,203,334.2931323082414,7.588735,,-2871.8491660125255,1000,BullShit,Mean
P16429,320.5403037310321,10,608,334.2120080888517,7.588735,,-3888.6494443283955,1000,BullShit,Mean
P16430,316.6513847229152,10,307,342.2899949805488,7.588735,,-3615.5314021841773,1000,BullShit,Mean
P16431,317.9510411258106,10,569,340.19021643769986,7.588735,,-4417.201952879927,1000,BullShit,Mean
P16432,316.82569474530834,10,180,325.81383003540367,7.588735,,-4044.4525187523377,1000,BullShit,Mean
P16433,315.59339881435625,10,255,351.8292554575431,7.588735,,-4145.977199555297,1000,BullShit,Mean
P33221,314.2960029868921,10,392,316.55238217,4.07,318.15,-3523.845886755622,1000,BullShit,Exp
P69902,312.28332693196927,10,416,329.7684760532213,7.588735,,-3686.0669452331854,1000,predicted,Mean
P37051,315.1823862892001,10,280,324.47855798303743,4.07,332.55,-4734.013118668672,1000,predicted,Exp
P23917,316.26001923200556,10,302,336.669747299205,4.07,337.75,-4632.719705215615,1000,predicted,Exp
P0A9C9,314.19404461531025,10,336,319.0792467753557,4.07,,-3204.3404081052795,1000,experimental,Exp
P21437,315.8117885354459,10,321,333.700675309478,7.588735,,-3439.1966234990946,1000,experimental,Mean
P0A993,309.97605490850384,10,332,315.58587215,4.07,316.95,-3183.180972773487,1000,predicted,Exp
P77475,314.68421388532835,10,188,319.9657033619101,4.07,,-4033.5953186359684,1000,BullShit,Exp
P32669,315.40803740368807,10,220,323.87698809592445,4.07,,-3377.636484771607,1000,BullShit,Exp
P78055,318.67703071239924,10,220,338.940342873451,4.07,,-6399.912322859406,1000,BullShit,Exp
P0A991,324.5615491510961,10,350,352.081530297897,4.07,,-4706.452694417439,1000,predicted,Exp
P0AB71,312.3883741361151,10,359,318.3602524154443,4.07,324.07,-3892.675148583561,1000,predicted,Exp
P45541,317.95728018051034,10,276,331.8911529772789,7.588735,,-2014.1990764489472,1000,BullShit,Mean
P45543,317.9959109381551,10,261,343.9037994731713,7.588735,,-3101.8505774615332,1000,predicted,Mean
P0AC00,315.89461353564815,10,340,341.09078259824594,7.588735,,-4312.65871303533,1000,BullShit,Mean
P0AC33,311.1175759857023,10,548,319.05847101,4.07,322.21666667,-3409.8522773079867,1000,predicted,Exp
P14407,313.45780494374327,10,548,326.0632772828558,4.07,,-2820.228252175315,1000,predicted,Exp
P05042,312.38872881112815,10,467,323.7234138482365,4.07,323.55,-3925.254248086227,1000,predicted,Exp
P00363,307.0752202368941,10,602,319.91964303,4.07,321.15,-3739.322198319645,1000,experimental,Exp
P0AC47,315.5122481554652,10,244,334.8775787701132,4.07,,-2319.902210518671,1000,predicted,Exp
P0A8Q0,327.3894956151813,10,131,349.0004451251711,4.07,,-2420.567554284839,1000,BullShit,Exp
P0A8Q3,320.3578342341955,10,119,341.77229616569616,4.07,,-3322.816860987021,1000,BullShit,Exp
P32055,313.0850169593544,10,321,327.78364439523085,7.588735,,-4882.337946217798,1000,predicted,Mean
P0AC88,315.73718452315296,10,373,325.3681627686798,7.588735,,-3631.436454036736,1000,predicted,Mean
P32056,316.94197180589623,10,159,326.2671898001529,7.588735,,-5742.656217776608,1000,BullShit,Mean
P37128,318.3685196729774,10,191,323.4006917456723,4.07,,-4342.503826981991,1000,BullShit,Exp
P60560,309.3056720250008,10,347,319.91983630261086,4.07,327.15,-4098.598511887534,1000,predicted,Exp
P04079,315.66367317848926,10,525,339.66068008282036,4.07,331.55,-3793.808851992821,1000,predicted,Exp
P30745,313.53244357129654,10,329,324.78558420524314,7.588735,,-2863.3498121411612,1000,predicted,Mean
P0A6T5,313.3134640809044,10,222,335.2666498889701,7.588735,,-3967.684404118925,1000,predicted,Mean
P0A7I7,316.079819856514,10,196,332.50078663173264,4.07,337.15,-4005.394230412555,1000,predicted,Exp
P0AG20,313.4890802498697,10,744,323.36736764904134,4.07,,-3875.4330360011577,1000,predicted,Exp
P39829,312.1013833269656,10,523,326.0817636250667,4.07,,-3823.0307645595826,1000,predicted,Exp
P0A9S3,312.03125030446995,10,346,327.56783801343073,4.07,329.75,-4121.480845416833,1000,predicted,Exp
Q6BEX0,320.80285698944493,10,500,323.190026467323,7.588735,,-2303.2747586027926,1000,BullShit,Mean
P39328,318.08398309805193,10,341,324.0548839852325,7.588735,,-4746.441370734793,1000,BullShit,Mean
P39325,313.71729994092345,10,318,319.3292220417821,4.07,323.55,-4327.048733909753,1000,BullShit,Exp
P0A6T3,312.837935373368,10,382,332.3585493814723,4.07,,-2493.371952775563,1000,predicted,Exp
P09148,308.68423354210705,10,348,314.62145187,4.07,331.35,-3589.536693374557,1000,predicted,Exp
P0AEP1,316.312048839709,10,464,328.3824145434188,4.07,,-4434.672253458393,1000,BullShit,Exp
P0AAG8,312.97739092625824,10,506,316.3846548250673,7.588735,,-4756.3020194967885,1000,predicted,Mean
